tsne1,tsne2,tsne3,tsne_clusters
-2.1390715,-5.2434235,4.2201004,1
-0.6066876,7.922415,2.1298208,3
-0.492401,1.4338127,-7.940541,0
7.661975,-2.044758,-2.8219473,2
1.02464,-2.9372017,-3.1963344,1
-4.704396,4.131218,0.63421685,3
-3.3010843,3.292054,0.043455955,3
-1.4884654,2.9230936,12.311997,3
-3.4690018,-8.0866585,3.952566,1
0.061805394,1.8124557,-2.1536353,0
1.6619966,-7.93906,1.1692154,1
9.149078,-2.9047928,3.8634603,2
8.523453,-5.915045,-1.9795831,2
-1.0091784,-4.9430013,-6.979992,1
-7.1718264,1.3765464,-1.0275337,1
-0.9577398,1.2584875,-4.305756,0
8.093133,1.49657,5.78967,2
-3.6783202,2.639309,9.7723255,3
0.38816223,-2.279687,-3.281525,1
-0.6219312,7.108086,-2.4607441,0
4.9398303,4.214898,7.544358,3
5.665302,6.5422444,2.507478,2
-3.0553231,-6.5750303,7.0944223,1
3.8943925,-3.1355915,-2.5248094,2
-0.9599281,6.6293974,-2.1235256,0
3.2984731,-3.251483,7.8525863,2
-2.1149867,-6.9189534,6.820487,1
-0.26333085,0.9059648,-3.6271093,0
5.0624294,-2.0082154,1.472501,2
-5.45839,-2.8928998,-2.6103837,1
-9.665104,-3.53275,3.737889,1
0.4572406,-6.6009264,7.995879,1
9.729557,0.59290695,4.4347086,2
-5.616339,-8.298891,-0.63271064,1
7.8589892,-3.7819395,-1.8926249,2
9.130212,-6.3004146,2.5908003,2
-0.80792665,6.6817884,9.976138,3
3.7139046,3.6488073,-2.6541393,0
-5.2243977,-3.462501,-0.78677475,1
-1.3966277,4.300713,-9.450054,0
1.3305842,6.369125,-5.5821624,0
3.8554816,-0.5274079,9.26337,2
3.127693,-3.2770488,0.3791591,2
-6.6207776,-1.1042901,-4.8143425,1
4.3650966,3.1764271,7.327094,3
-0.112731166,-8.581029,-4.616796,1
-5.1771836,-1.5522324,-1.6100421,1
8.114285,2.8039546,6.7999363,2
-9.577078,1.4655428,6.713084,3
-10.290424,1.2440692,2.41079,3
-8.357211,1.4108989,6.1460595,3
-1.9056528,4.8921866,9.04476,3
-3.2681134,-6.711635,-4.321013,1
0.3634627,4.732557,-2.8501697,0
8.473083,-4.6017313,3.670085,2
-9.068091,2.4904256,3.2952528,3
-1.4860502,3.2206318,-10.062403,0
-0.46063185,4.0103264,10.610358,3
-2.11007,-7.112991,5.8229237,1
-6.5461125,2.096794,-1.0515913,3
7.729289,-1.7740867,-3.4326472,2
-2.841018,1.7386364,-8.646532,0
0.08213721,1.8522135,4.5957656,3
9.581709,2.85431,3.2220907,2
3.2188354,6.469906,-3.6859937,0
-2.4695787,2.2847693,2.6143482,3
3.9965758,-5.674477,-7.3667293,0
-1.1441402,-5.393514,-6.013752,1
-7.4043326,2.4379175,2.6449568,3
0.21640386,3.4496124,0.82619727,3
9.721857,-0.2395882,-2.1499586,2
-8.13404,-5.8930564,-2.826472,1
-0.062540896,-2.145102,-5.307522,0
9.4844265,2.6826694,2.6637115,2
-1.9622812,6.2778926,-7.923629,0
0.9878041,-1.9359374,-9.511567,0
-5.741032,-2.2563903,-2.987007,1
2.112844,-3.0954735,9.194206,3
2.9318495,2.4075897,-5.1581917,0
3.315267,11.017809,3.026697,3
3.5300112,-10.018225,-2.2694688,1
4.9752913,-2.7738385,-8.723277,0
-0.5021634,3.3007448,3.252931,3
4.208794,-0.56536627,4.5558763,2
0.4343218,4.815493,2.0539823,3
-0.5448432,-10.69034,-6.1711082,1
-4.961753,-4.933266,-4.1961904,1
-6.6596847,-6.044457,-2.440712,1
6.0759377,5.618436,-1.2954825,2
-0.5045001,3.0132947,-0.14821084,3
-5.1029596,-4.645302,-3.993552,1
0.34138435,-0.9005275,8.604135,3
3.0208595,6.6952777,7.041108,3
-0.90823776,-4.797457,-2.2690482,1
-8.790711,4.445964,0.9049961,3
-4.8237386,6.24159,-3.051663,0
-7.8610897,2.9572136,0.9799588,3
-3.3545618,7.8259907,1.4931812,3
3.388171,-4.0681324,0.81265825,2
0.6764227,-6.202487,-3.329657,1
5.4416704,4.0958714,-2.7406926,2
-5.884815,0.47419897,-5.014638,0
-2.7610366,0.036109924,4.6524763,3
-0.91367614,4.6127243,7.9846563,3
0.9928058,0.7785706,7.2922654,3
-3.07164,-1.0379463,10.0935135,3
-0.9482382,-0.86563784,9.667443,3
6.6433845,1.1918288,4.0477643,2
-9.229263,3.9355955,3.187784,3
-0.6954526,-7.531082,4.9630046,1
-3.569226,8.469217,-2.9905694,0
-0.76489043,4.3579993,9.311612,3
-5.0000353,1.650417,-3.2354429,0
0.028384186,8.671075,2.0592096,3
11.639972,0.7764096,-0.15479396,2
-2.992409,7.866747,0.55992806,3
-3.3491824,-4.6606345,-5.3466434,1
-7.138317,-4.1296663,-6.079974,1
6.3120985,2.087165,-6.5038395,0
1.8411688,-7.634935,-2.8042765,1
3.4498053,7.000243,4.155437,3
8.946424,-5.378931,1.7529111,2
-9.579562,0.026222372,-4.0320225,1
-1.039972,-0.4958967,11.169515,3
0.9847316,-5.0731354,-2.9290445,1
0.88654745,-0.6642287,3.6092324,3
-2.8694563,-1.1511134,9.63737,3
4.1222363,-2.4933274,0.8924039,2
-4.975097,-7.598526,0.23772067,1
0.36602697,6.7606363,-8.862138,0
4.4716144,0.009303767,-9.102367,0
7.6091676,3.8064897,-1.1590768,2
8.179292,0.6106421,-2.2143874,2
1.682611,-2.34505,-1.39896,1
8.274689,5.7534776,3.0488915,2
5.7375813,8.148985,1.6367732,2
4.7138786,-0.16667579,0.22429638,2
-8.171794,-3.821295,1.2412907,1
8.289647,1.8317983,1.7915691,2
-3.825366,5.320778,0.5411121,3
7.295354,1.3311315,-7.047881,0
3.2373855,-3.3057523,7.957782,2
3.835487,-0.5931822,-3.0989738,2
2.4120343,0.40619084,-10.32231,0
-5.159856,5.1599083,-1.4103826,0
-7.7501593,-5.3642282,-0.22867776,1
6.472307,-4.720461,0.4796426,2
-0.89253765,-4.990696,-6.876923,1
9.019174,-0.24634184,-3.3162577,2
-10.078897,-3.9801395,2.2210028,1
-1.6103498,-10.005288,3.9800189,1
-4.5027356,-8.816102,-6.310647,1
1.471767,5.0814195,-3.6031196,0
-3.499345,6.5766764,2.4010808,3
7.275458,-4.6230874,-2.0180197,2
-10.322614,-0.9549223,-1.342248,1
-0.5482115,2.2026296,1.8553361,3
6.029423,8.117648,0.7884596,2
-1.2289219,-9.964687,-1.0814382,1
-7.3636503,0.86524355,-0.015965514,1
-8.239278,2.4226737,-2.0475004,0
-2.1153505,5.9510264,1.0139043,3
-0.95817786,-2.035219,1.9462807,1
-3.1931994,3.4614265,1.693884,3
6.9149013,-5.358137,-0.11120749,2
-7.5078034,1.6710778,-6.7197204,0
-2.0620556,2.876792,7.4098597,3
5.18945,-4.980156,3.1848469,2
-3.1234252,0.29263896,-1.7845081,0
9.01167,3.449227,5.714598,2
-3.4579577,-2.1722114,5.14527,3
-6.1346025,-4.5934296,5.0378723,1
5.182715,-4.684432,2.7817717,2
-4.1321144,5.019306,8.097854,3
-7.026884,-4.1835895,-4.385301,1
-3.7303092,6.1714606,-9.279065,0
-0.10974557,1.2604818,4.6692314,3
1.7305334,-5.275067,6.9884725,2
-7.16701,1.3690732,-1.2898871,1
0.42104176,-8.095095,-1.4373581,1
0.21926011,-0.8947696,5.479763,3
0.61232674,2.1616826,0.5443662,3
4.582433,-6.141427,5.129757,2
-2.451256,-2.7009623,-2.8532603,1
6.6804514,-4.5494123,3.2153924,2
-1.7193586,-1.3209189,-0.48660532,1
11.223835,3.3989687,3.5229506,2
3.6874213,4.9115124,1.2535717,2
-0.9678312,4.508205,7.856484,3
5.8267307,8.433358,0.19519986,2
0.21226737,1.561575,-8.554787,0
-6.6983323,-3.602481,5.619051,1
-9.175173,-0.90174186,-2.966195,1
-2.26656,-0.41660538,-3.2278683,0
8.631289,-3.3057437,-2.3343315,2
8.260064,0.3401205,-3.6795878,2
2.0115092,4.586083,-1.3640836,0
1.4913033,1.2566601,-9.16444,0
-1.0334884,9.790437,-2.5722477,0
1.0134397,-1.7393636,-5.5714974,0
0.89852655,5.958118,-3.9744735,0
-4.2881827,8.920572,3.9608126,3
-0.3412338,-8.726301,6.8847632,1
-3.9529262,1.3701271,7.523384,3
1.4927615,-8.759778,4.222279,1
-0.7291881,7.9054637,6.254187,3
3.237948,3.2485514,-7.642935,0
8.653616,-6.689361,-0.7581914,2
4.2934685,-6.9528604,3.4768107,2
0.087728485,-6.1598377,-0.52416617,1
-0.57655424,7.932891,1.4261211,3
0.58923036,-7.328727,5.7425923,1
-7.585992,-6.0491905,-4.0912247,1
-6.9578366,1.7856596,-4.1027856,0
2.5910664,1.3436488,0.48816147,2
8.631,-4.600535,0.719662,2
7.247502,4.8633432,3.9541988,2
4.172079,7.165307,-7.086043,0
2.3356986,2.4730558,-2.3241818,0
0.39910603,0.4206618,4.2973986,3
-9.470945,-5.257523,-0.8996581,1
-1.058593,-4.759497,-0.4081178,1
-3.5331666,8.739654,-3.222443,0
0.46381336,-0.027639478,0.4540834,2
6.8724065,-5.361788,-0.10240713,2
-5.975965,-0.71229625,7.64411,3
-0.4074354,-2.0235128,-6.5196133,0
0.4775547,4.5696073,3.523246,3
0.33125103,8.959905,4.996247,3
8.812449,0.12190613,-3.304719,2
5.9983196,2.53426,3.3749669,2
-10.465362,-3.5738366,-3.8972719,1
3.161536,-1.3542591,3.6761103,2
-0.71734893,-0.52004313,5.7409964,3
7.596047,7.003485,-3.7394469,2
-4.592074,-4.9356356,5.8651905,1
-6.24423,3.4914734,-1.5420492,0
0.56205684,5.2320523,8.7076025,3
-4.41003,-3.0426881,3.5573814,1
-3.1854203,-1.2930629,-11.254708,0
3.75176,-3.509708,-3.5538957,2
0.3491406,1.7468705,-5.882018,0
3.1220913,7.2192235,8.074928,3
-1.2015266,-6.712684,-4.778629,1
5.0650845,-2.864024,-8.7193985,0
3.2123046,11.251708,0.8586023,3
-3.3426058,7.5909147,-2.4956222,0
5.123268,5.730542,-1.467012,2
-5.4149504,4.1920733,-9.782906,0
1.4461193,-2.893665,9.030956,3
2.219215,2.4706044,2.0748148,2
-6.473066,-7.343354,-1.4892683,1
5.907746,0.5513445,-2.9180934,2
3.4798236,7.0934806,-1.5578434,0
-3.038355,-9.395314,0.7455441,1
4.4441476,7.198769,4.057269,3
-5.1959743,-0.039717447,7.144086,3
-2.778808,-0.55328995,9.282916,3
8.170113,-7.721758,0.31508896,2
4.1038256,-5.481296,3.165994,2
-7.3226857,-6.369348,-3.0186594,1
0.9482661,-4.6968813,4.151812,1
6.2472563,3.628448,-3.539183,2
4.7522583,3.6765616,-0.17162445,2
-0.4873605,2.3184702,-6.542165,0
3.187524,11.018232,3.0651622,3
1.7523123,0.48025388,-1.8688251,0
-9.646354,0.85585684,-5.6907625,0
-8.577905,-2.0308523,-5.51213,1
-4.942166,1.3869077,1.8967804,3
0.8431638,-1.9683892,-0.77163815,1
-3.099486,0.62164426,-3.8435328,0
-3.0729005,4.44623,-3.113212,0
1.6658072,-3.8630035,-10.271974,0
4.589213,5.408808,-1.4284345,2
-8.256051,-6.897505,-2.4870062,1
0.80787355,4.171001,-5.435447,0
-4.778743,2.9519653,0.2677278,3
2.3144765,-7.462939,-5.151806,1
6.0487337,-0.6296436,-6.9602385,0
-7.225685,-7.8376813,-2.5628407,1
-4.0851364,-4.16866,3.5255527,1
-2.462362,-8.181975,-1.371698,1
5.459965,8.013584,2.74557,2
-4.3882356,-3.1572385,3.6495414,1
-3.9389334,9.737351,0.32397285,3
-1.7858473,1.0594784,-10.904482,0
-0.6551386,10.191548,-2.0314584,0
1.2390549,1.7028358,-5.7024727,0
-7.858537,-7.822514,-2.4933443,1
1.0738896,-3.749548,-3.162387,1
-5.667569,-3.6984615,-7.407544,1
-1.0411608,8.579849,1.9094825,3
4.758966,-5.7412114,-6.3289995,2
0.21953781,-3.4118187,-5.064365,1
-2.5730367,0.9444365,-8.257729,0
-0.67297137,-0.29982856,4.5103126,3
0.62546253,0.709492,7.774663,3
-5.522046,-5.529158,1.1786813,1
-2.6486247,6.7020483,4.074251,3
6.4216104,-0.48702416,-1.6134855,2
0.3334444,2.1875408,3.9608989,3
-0.3123766,-5.9081244,5.6187477,1
2.2852645,3.3653836,3.3121552,3
-7.064378,3.5487401,-5.2683215,0
0.7066235,7.9667263,7.0962067,3
7.065473,-5.2224054,-3.6355994,2
3.2168481,-5.6779695,2.708248,2
-1.6439764,1.0958195,7.146024,3
-2.906652,-4.198536,5.7953935,1
-4.4102507,-3.4037244,3.568409,1
-3.4928904,5.060078,7.392393,3
1.3349887,2.652847,1.9674774,3
1.5281228,-0.56836504,-9.085018,0
2.4719207,7.1754503,-1.3242528,0
-9.639447,-3.2712145,2.3256602,1
-8.205511,-5.5437365,1.3952572,1
-5.0455575,-4.472216,7.1979246,1
-7.1247416,4.6215363,3.1885622,3
3.0562797,-2.0791678,8.949745,2
-6.696455,6.242605,-2.870793,0
0.74498916,3.90611,1.4467138,3
6.659272,-0.1583437,-2.4844873,2
6.6074624,7.443638,-1.3763391,2
5.0338745,5.1139255,-9.9799385,0
-1.3260748,-3.9414926,-6.3980966,1
-3.1156976,4.4098544,-3.3018823,0
-2.860002,6.3001986,-4.837029,0
0.058906373,-0.8535136,8.407417,3
-0.21620901,-2.9149444,-5.8207264,0
-3.9110963,-8.12018,3.845818,1
2.5360057,-7.3058014,-3.2081988,1
2.1231327,0.4831191,10.280994,3
10.7370615,0.56017035,3.6846035,2
10.192694,0.3198364,4.4675837,2
2.2436163,-11.105676,-0.71864635,1
0.5349558,1.4537394,-6.4783254,0
8.808908,4.1537275,2.7606308,2
-1.2513213,6.188873,-9.867791,0
-0.72425854,-2.50391,9.902206,3
-3.2973478,7.349567,-2.3926988,0
8.572405,3.56836,5.7301955,2
2.9933286,3.1491401,-2.329097,0
2.072331,7.5217657,-2.143651,0
-8.67956,-0.2607859,3.687039,3
-7.593516,2.6045828,-6.0340304,0
4.252246,6.463303,-1.4893842,0
-11.611363,0.6308688,-3.8445807,1
-1.2773874,-8.567897,3.836644,1
5.49258,-6.1786423,0.21718405,2
0.56259775,1.3433387,-8.884703,0
0.9533353,1.1815126,-3.7708964,0
8.899683,-6.5604725,-1.0491405,2
-5.3635063,-0.48771477,-1.1471704,1
10.343181,3.5200355,-0.14287895,2
7.1725554,3.2476377,-0.9387577,2
-2.1037738,6.258626,1.1479676,3
0.67754525,0.88137114,2.9313383,3
3.2891583,6.649699,-4.0227532,0
-2.3837578,5.4945097,7.8256407,3
-5.677526,4.861411,2.7163682,3
-10.178651,-0.16947328,-3.2419548,1
-2.6665366,6.4286604,3.7305408,3
-0.48325235,-3.0640037,2.0112092,1
-6.856229,-1.5308844,1.0521452,1
1.5707551,2.5021076,0.9615914,3
-7.4371715,-1.0689826,6.553398,3
-4.93473,1.8831645,-10.401398,0
-2.4390862,3.7208467,3.1258538,3
-0.4861023,0.02243672,5.4665155,3
-3.0892224,-4.008271,7.911505,3
-7.356943,3.0937996,-5.2077813,0
-2.9899573,-8.429075,-5.472094,1
-3.4840517,1.7462254,-8.115428,0
-8.386267,1.4985216,-1.4925442,1
-0.9424749,-8.509795,-5.2295117,1
-9.499934,-3.8938563,3.0018253,1
-0.6981627,-3.6462247,-4.837537,1
-4.117538,-3.8076923,-7.1626186,1
6.5459013,7.933163,-1.6928216,2
8.277473,5.053209,4.377275,2
3.139025,1.1123104,4.512095,2
4.3226013,2.240408,-5.021496,0
-1.7273014,-6.863208,6.8184824,1
5.67583,3.175535,-1.3406315,2
-8.4967785,5.090839,1.1245764,3
3.948903,1.4571844,2.1141348,2
0.26710063,-6.040502,-5.1113834,1
6.619176,-6.360727,4.536723,2
-3.7795734,8.373236,-2.0040178,0
-2.0903869,-0.9957171,-1.7931993,1
0.31131327,-2.3632038,-7.0963225,0
-2.5709915,-6.414418,5.365668,1
-0.12485946,9.253931,5.0828257,3
0.36135054,-9.48174,-2.9808624,1
1.7098442,3.6795835,2.0560386,3
-7.4799113,-9.022516,-2.1473427,1
4.217855,6.330622,-8.60056,0
-0.8262768,-1.354382,-7.5669594,0
3.21426,0.450982,-3.7182918,0
4.940656,4.851655,-8.92059,0
-1.279759,-1.1365554,-0.6663167,1
6.160941,6.1390114,-1.9575332,2
-3.738129,4.0697074,-7.8012643,0
8.342553,-2.5686255,-1.1273166,2
-9.942097,-0.22832583,4.3237915,3
6.6987534,-4.5383053,4.4595256,2
-2.68309,-7.782564,-6.914008,1
1.5372617,0.6551898,-8.083494,0
0.5864158,1.4425644,-1.6110818,0
9.146102,-6.0535126,0.14097126,2
0.61094725,4.039893,1.6268489,3
7.6013823,3.4935498,-1.9260988,2
6.2668786,-3.735743,-3.4853172,2
-0.060215034,4.748881,-8.346354,0
8.567359,2.963064,2.5004983,2
1.2569063,1.5094709,-8.74322,0
-8.994251,3.6561325,3.3281095,3
3.7710867,-3.7431028,-3.6382754,2
7.140704,4.7767415,4.811774,2
5.082672,-2.8799944,-8.763236,0
0.55082595,0.5370385,-7.8835664,0
-9.129213,1.7702283,-1.7680993,1
-3.0707831,-3.405449,-7.714886,0
0.10155035,1.787982,-7.263677,0
-8.148576,-5.8236074,1.7611337,1
7.7756124,-2.4942296,1.7404081,2
6.759912,-5.441743,0.35018992,2
-2.4089665,7.340772,6.439208,3
-3.1778448,-3.3579454,6.0180073,3
1.3701259,2.834789,1.4628115,3
-3.3070707,-4.1695437,8.194867,3
-5.608084,8.2963705,3.1121852,3
1.6815858,6.499584,-6.4680114,0
6.0584884,1.7836729,-6.8783054,0
9.680214,-5.527733,2.7567823,2
4.4187274,-1.28626,0.0976594,2
5.050011,-7.6841035,3.1213307,2
-7.5137763,-7.088169,-1.0795912,1
-7.016777,2.0837095,-7.2058916,0
-4.5295534,2.1068707,6.2870846,3
0.56059027,-2.8824685,-1.7694914,1
6.15412,-7.497898,1.3809729,2
-0.32320344,1.43786,-6.6104007,0
-0.4830339,-0.09087538,10.174587,3
-1.6344717,0.9863448,-1.5017177,0
-1.3014354,3.3346577,-8.217786,0
-0.9627935,-7.6594973,6.6414557,1
-0.7467281,-2.9109025,-2.56333,1
5.9389014,-4.294138,4.5996575,2
1.7659631,1.9564068,-5.511302,0
6.1776056,3.6988764,-4.2264814,0
3.2824466,-7.737599,-2.8422642,1
2.6955392,-3.9454472,-1.8721505,2
-0.22992612,-6.555315,-0.43076122,1
-1.1825138,0.5325735,-3.746764,0
0.6697821,-2.8074248,-4.695919,0
-4.8160615,3.4937336,-6.5799036,0
-9.2839,3.5148296,4.252044,3
2.0175617,0.24617973,-8.890859,0
0.8479906,1.6474524,3.5760355,3
-1.3711028,2.2811227,-3.8382542,0
0.46649215,8.459924,4.579794,3
3.8589854,-2.608741,1.027862,2
1.0114143,-8.284563,5.3240614,1
-4.393123,5.789574,-3.3959394,0
2.8440998,7.5623736,8.089115,3
-6.79298,-7.727897,-0.42311728,1
-0.98322785,3.1794844,-2.001974,0
-10.961185,0.31447685,-3.5907152,1
-1.2927006,4.4027452,6.716854,3
1.4276181,4.860424,7.9616995,3
-5.666243,2.1314383,-3.2465146,0
-1.3097495,3.614676,11.250516,3
-0.3220811,10.3329935,-1.755453,0
-3.4070115,9.23313,0.6112201,3
-4.429967,9.703305,2.1558783,3
-1.3595198,0.9606836,-2.8837664,0
-7.335632,-2.4120097,-6.6626487,1
7.714251,7.9843426,-0.87703395,2
4.0134535,-1.7256001,1.5824282,2
1.9037008,4.7818136,-6.6721654,0
-3.2129886,-3.1892524,4.9880786,1
-3.962019,-5.3930306,8.077074,1
7.5014515,-3.9949718,-3.8876026,2
4.9771395,0.10020428,4.2016473,2
2.1977787,0.34475538,-8.839143,0
-2.9330451,-2.2610993,-0.21203172,1
1.9655447,-7.0768356,6.3843374,1
-5.5213656,8.497353,0.76467144,3
-9.404221,2.7243328,5.83622,3
6.656543,1.108354,4.1062875,2
-2.6150286,6.234158,-8.173298,0
3.6624868,-8.272739,-3.2666998,1
-0.6531495,-1.3797385,10.294441,3
6.553003,1.8074267,-6.612079,0
4.1468053,-5.8648367,5.0186663,2
-5.205055,1.1983767,2.383694,3
-5.2462826,-5.6962404,3.5262477,1
-3.1755192,-0.7422818,0.589702,1
-1.8127619,4.266658,-8.277414,0
-3.2769058,9.161842,2.9729118,3
-4.451196,-9.20603,-7.812056,1
0.49564904,2.1676152,-4.004832,0
0.01772729,3.9798102,-1.2758384,0
-5.5803165,-10.323307,-6.446561,1
3.617402,6.600557,-5.0958033,0
0.36295295,-3.6966887,-1.3897885,1
6.5800676,-0.37769473,-2.2593439,2
5.798727,3.5262694,-3.505049,2
-9.5157175,0.5850039,0.013394727,1
0.15331621,0.657056,-1.667613,0
-7.546639,-2.4067135,-5.0494475,1
0.8607324,-8.2392645,0.17236996,1
6.7942367,8.015508,-1.7226802,2
8.104212,4.329064,4.3411446,2
-0.380909,0.5108467,-5.7404613,0
-4.1894965,5.459371,8.498103,3
-9.231939,1.8187046,-1.7294614,1
0.8797924,-2.3832543,-5.455781,0
-2.4281619,-9.799066,-5.1846676,1
-5.4725204,-3.8524392,-3.4658132,1
3.7222667,-2.405694,-2.364112,2
5.18427,-2.5891669,-8.329449,0
-3.7716146,-10.141772,-5.6800613,1
-8.766889,-2.2392156,0.42139214,1
-5.3668594,-0.2778118,-4.4869027,0
8.2462225,3.641214,6.511608,2
10.980058,3.2553167,-1.1269516,2
5.6151137,4.2316084,6.3827705,2
-1.9765202,9.181988,-0.7911054,3
1.3558698,-6.9768114,-6.853509,1
1.086993,-4.8098254,4.0398374,1
0.36952478,7.6530547,1.4961635,3
1.8347588,4.925055,-8.153668,0
4.3052177,-7.6699014,2.862214,2
-2.99965,8.922934,1.4378777,3
10.956052,3.471444,0.5907676,2
7.0272155,-0.828317,-6.9616656,0
-4.607991,-8.543014,-6.45309,1
-0.03207114,1.703306,-7.2678614,0
1.5060374,-5.3713217,7.1815586,2
-10.049609,0.17166816,3.026357,3
0.22125025,-0.9170855,-6.2947707,0
-1.1363232,-1.9171523,-2.8842988,1
6.0143633,8.145305,0.2848046,2
-7.053993,-0.23466161,-3.0870764,1
4.970622,-1.1136285,3.8909266,2
-7.466275,4.9714227,4.68153,3
0.26046658,5.9274273,9.222582,3
8.87042,3.8359756,3.5224247,2
-1.2597902,4.223166,8.5015955,3
-3.7609963,2.729556,-10.029743,0
-4.314878,-2.4784453,3.3296633,1
-3.428761,3.218732,0.926276,3
-7.4613667,0.43754396,-3.629006,1
2.4405348,4.015444,2.3475087,3
5.113953,-5.854249,3.9615886,2
7.8866024,2.2833421,8.48496,2
-1.4514582,-3.8883102,-5.2299194,1
5.869395,-2.2899344,-1.3728137,2
2.3185833,0.6735855,11.07846,3
8.173273,-1.9762384,5.0580435,2
1.0537388,-4.5456257,5.8926306,1
-5.1080737,0.9383095,9.186346,3
-0.21711598,-6.452509,-0.84868336,1
-2.8121877,-6.331754,3.9714043,1
5.039662,3.0635164,8.230053,3
-7.617202,0.20345663,-0.85641235,1
-1.7235254,6.0301266,9.473422,3
-3.1327012,2.493187,10.105344,3
1.225378,-0.7361588,9.488261,3
-4.2072773,-2.8269749,3.0354192,1
-8.178841,2.3437705,5.642231,3
6.112235,-2.2346597,3.5446599,2
7.4262004,-3.9147263,2.0419643,2
-1.3434136,2.0939193,9.637924,3
-0.70907384,-0.83873403,1.9138311,3
0.50476557,-5.6906652,-5.1860223,1
1.2107995,3.0393198,2.0789642,3
2.8611426,1.4109305,-4.9313893,0
0.82249796,-9.988483,-0.86029387,1
-4.875398,9.626781,2.0353537,3
6.213835,3.8998752,-4.9907417,0
1.604721,-2.1284525,-9.763779,0
1.6727108,-3.151553,-10.169214,0
-1.5225343,8.215971,1.3526075,3
-5.670237,3.1819165,-6.2554293,0
-2.1059906,6.6401205,1.246891,3
1.0856004,-8.570843,5.0561986,1
-5.2757516,1.4512715,0.36619145,3
-2.9312837,-4.78378,2.4460804,1
-3.9707007,8.218281,-0.8397512,3
-1.0551158,-4.29145,7.30963,3
-1.043318,-8.161961,3.771374,1
4.5765758,2.60135,9.453454,3
2.378108,-10.142248,-2.6879833,1
-6.5635786,-3.635619,5.1176724,1
3.1536827,2.7706337,9.522191,3
10.216444,0.8078211,4.580169,2
-4.216092,-3.8156157,-7.4199886,1
3.6245713,0.68845373,10.1612425,3
3.2342541,1.435779,4.64595,2
5.535293,-5.100698,5.0212364,2
-6.1300116,-4.1613474,0.97023475,1
-0.044588193,0.41155133,0.79558873,3
-4.267597,3.0089102,-8.0245285,0
-6.5158353,-1.2166846,-1.6545225,1
8.48006,3.2249737,6.5802193,2
-3.4575856,-4.308093,-6.8326845,1
-9.19401,-5.2576485,-0.15093943,1
8.486605,-4.2776732,3.1209888,2
-5.157858,5.280026,-3.413666,0
2.044608,0.61999434,11.538441,3
0.45536593,-10.612178,3.6125536,1
7.457883,3.861609,-1.4621816,2
6.8593717,-4.688288,3.3108454,2
8.477392,0.5531762,-3.156278,2
5.0667987,2.6975067,8.087133,2
-0.18969837,7.479201,9.24264,3
-3.1569934,-5.171651,5.696155,1
-9.709687,3.8746529,2.9278867,3
3.9686196,4.038036,-2.149948,0
-3.7691278,-10.509175,-6.9561505,1
4.9254675,-1.0375335,-9.7549715,0
6.0711017,-7.9821477,-0.29414165,2
4.6994147,-0.419956,-4.2945275,2
-1.8148918,-5.0235,5.8329034,1
0.32709333,4.9439497,-2.9405813,0
5.514086,3.5573952,2.9406593,2
-2.7272708,7.3163986,7.536442,3
-3.9703958,8.027522,4.0729074,3
4.437506,-3.270586,8.693457,2
-10.08326,-3.6293457,2.4070184,1
-4.6969175,2.2927978,-0.96892893,0
8.235604,4.578833,3.9999275,2
-2.3110402,-3.1477363,-5.086875,1
0.11127551,2.177709,0.83961076,3
8.495337,-6.3769503,3.879811,2
-8.294338,-2.4459171,-5.183091,1
0.3241308,-4.977464,-2.814495,1
-6.69758,1.847067,-7.7833223,0
0.62594,-6.5995965,-0.767672,1
8.117494,1.5943948,1.3781822,2
4.7968636,-1.736227,-9.540045,0
5.030334,-6.5913763,3.8979595,2
1.382447,-6.299848,4.9803505,1
-0.010727441,-2.0795305,-6.545596,0
-2.659152,-3.9116356,6.281916,1
6.424333,-4.8045554,2.0893068,2
0.9871653,3.2502022,-1.6478353,0
-4.6644974,-0.72177637,0.49098915,1
-2.7421942,7.4984856,-5.2022376,0
-5.24737,-0.8227698,-0.7231833,1
-3.238066,-4.8117805,8.2101145,3
3.0174723,-3.639006,-8.278107,0
-3.3126662,-3.8693857,-5.8033257,1
7.418849,-4.876843,4.9929,2
4.117588,0.59750706,-1.0508369,2
6.6395087,-1.8097106,3.4234533,2
0.22352625,-10.659198,-1.4131591,1
5.7869396,-3.2238362,-8.013976,0
9.672964,-3.1668625,2.0757668,2
-3.6865427,6.1679444,-9.268659,0
-4.5488124,-8.6185,-8.0169735,1
0.085381106,-1.344469,-1.9375443,1
2.5014272,4.0725403,2.5824313,3
-5.829659,-0.60034835,-0.8386497,1
0.36807647,-6.8160925,4.5435033,1
4.961146,7.759655,3.4761286,3
-7.6546993,-5.6186695,-0.1422167,1
-6.6042023,-3.831186,-4.073478,1
4.6567626,4.8467846,1.313991,2
8.751818,-2.0310547,3.3317916,2
-1.269463,8.640104,4.0787163,3
2.4806204,-2.2609448,-8.7512045,0
6.3654766,-7.117494,2.3531942,2
7.606494,-6.316876,1.5263336,2
0.28453732,-6.8479714,5.649918,1
-7.6490602,-7.084217,-3.0685437,1
9.319394,-5.634339,3.8533018,2
-4.651974,-0.5080086,-2.9936137,1
-3.301716,4.3663726,-9.795633,0
4.340976,-2.4429004,-4.070004,2
4.6519094,-3.2827048,8.90486,2
4.54578,-2.644781,-3.6230228,2
